user_id,video_id
ef5b54e2-c447-4a71-a9a1-6e6051917e56,bb748f46-72f6-4bbf-92be-87ae78f0ffdd
d321b076-21fb-4c3d-92c6-23c80e2afd7b,05fb7575-2071-4688-b1d7-907027f2314a
90537d48-a68e-4f0b-a26e-e000215a3c2a,fd441ebb-4d3f-4539-b247-65d457dc6e02
ef5b54e2-c447-4a71-a9a1-6e6051917e56,fd441ebb-4d3f-4539-b247-65d457dc6e02
ef5b54e2-c447-4a71-a9a1-6e6051917e56,207dbbd1-2229-4893-ac7c-49e75abb3507
3d930896-731d-4759-9e43-47f1860b5478,207dbbd1-2229-4893-ac7c-49e75abb3507
92a50d66-e549-4515-9f19-5c6b8658e132,207dbbd1-2229-4893-ac7c-49e75abb3507
92a50d66-e549-4515-9f19-5c6b8658e132,fd441ebb-4d3f-4539-b247-65d457dc6e02
6a277107-fe8a-4f31-8ec1-42a2775a05d7,fd065026-048a-413d-9839-9a513649ee15
ef5b54e2-c447-4a71-a9a1-6e6051917e56,ad332cd2-c392-4965-b86d-c43c348de630
92a50d66-e549-4515-9f19-5c6b8658e132,16a968f1-bfac-45f0-8afd-93df23180c2e
138b9955-b29b-4ac6-a09d-41b631cc2c6c,0af9a08c-10f2-45f7-bd50-fecc6c9634d9
92a50d66-e549-4515-9f19-5c6b8658e132,abefe915-2287-4242-807f-ecfc0009aa58
92a50d66-e549-4515-9f19-5c6b8658e132,765b0fa8-e9b2-4dee-85d5-f8fba32f842e
ef5b54e2-c447-4a71-a9a1-6e6051917e56,d4de9db3-6802-4432-aa86-486dedbe69f3
92a50d66-e549-4515-9f19-5c6b8658e132,e0103978-a5f2-4c68-9186-b5fdb7195872
ef5b54e2-c447-4a71-a9a1-6e6051917e56,1f63e3a7-0491-414c-8fcf-9cb0e1d54993
25b91922-c27d-4e32-8862-0555fddd3aa8,bb748f46-72f6-4bbf-92be-87ae78f0ffdd
90537d48-a68e-4f0b-a26e-e000215a3c2a,e0103978-a5f2-4c68-9186-b5fdb7195872
90537d48-a68e-4f0b-a26e-e000215a3c2a,0ca563bd-cb27-4cba-b6f3-5de02e6090a1
ef5b54e2-c447-4a71-a9a1-6e6051917e56,47cce516-abac-4ab8-8983-7d37f4002f9a
92a50d66-e549-4515-9f19-5c6b8658e132,a09e29de-3287-46d4-a5cd-3f3d81166839
90537d48-a68e-4f0b-a26e-e000215a3c2a,0af9a08c-10f2-45f7-bd50-fecc6c9634d9
92a50d66-e549-4515-9f19-5c6b8658e132,0af9a08c-10f2-45f7-bd50-fecc6c9634d9
90537d48-a68e-4f0b-a26e-e000215a3c2a,fd065026-048a-413d-9839-9a513649ee15
92a50d66-e549-4515-9f19-5c6b8658e132,1f63e3a7-0491-414c-8fcf-9cb0e1d54993
92a50d66-e549-4515-9f19-5c6b8658e132,9912856d-f2f4-47a6-a161-04aea10240e8
90537d48-a68e-4f0b-a26e-e000215a3c2a,a09e29de-3287-46d4-a5cd-3f3d81166839
90537d48-a68e-4f0b-a26e-e000215a3c2a,acd9e6fe-0e3b-4eb1-bec5-78ac90866e0c
f35b208b-baa9-45c5-b06d-26cef090dcfd,7e25dd5b-312c-4117-9829-333c3581876e
90537d48-a68e-4f0b-a26e-e000215a3c2a,a0bfae8e-fd76-44a2-ad51-8f1feb8f6296
f35b208b-baa9-45c5-b06d-26cef090dcfd,814502dc-e72f-4b75-ad8e-93f9f0b0f971
ef5b54e2-c447-4a71-a9a1-6e6051917e56,7e25dd5b-312c-4117-9829-333c3581876e
f35b208b-baa9-45c5-b06d-26cef090dcfd,16a968f1-bfac-45f0-8afd-93df23180c2e
f35b208b-baa9-45c5-b06d-26cef090dcfd,016952ce-b0ad-45c1-bdfd-4454af1681d9
92a50d66-e549-4515-9f19-5c6b8658e132,7e25dd5b-312c-4117-9829-333c3581876e
92a50d66-e549-4515-9f19-5c6b8658e132,7fb1da9d-f787-475c-a5f9-ccc36bc728d5
ef5b54e2-c447-4a71-a9a1-6e6051917e56,158d9733-37c5-4c13-acde-5be4955ffb1c
f35b208b-baa9-45c5-b06d-26cef090dcfd,292db9ff-3066-4ee0-ba20-f7d0ef1dd1df
f35b208b-baa9-45c5-b06d-26cef090dcfd,fd065026-048a-413d-9839-9a513649ee15
25b91922-c27d-4e32-8862-0555fddd3aa8,16a968f1-bfac-45f0-8afd-93df23180c2e
92a50d66-e549-4515-9f19-5c6b8658e132,acd9e6fe-0e3b-4eb1-bec5-78ac90866e0c
25b91922-c27d-4e32-8862-0555fddd3aa8,0ca563bd-cb27-4cba-b6f3-5de02e6090a1
f35b208b-baa9-45c5-b06d-26cef090dcfd,9e5b5acf-da76-4b1c-89d9-e3ba1a1f71cc
f35b208b-baa9-45c5-b06d-26cef090dcfd,d1dc50e4-5129-41a6-ad71-afd6bb94fa79
92a50d66-e549-4515-9f19-5c6b8658e132,016952ce-b0ad-45c1-bdfd-4454af1681d9
f35b208b-baa9-45c5-b06d-26cef090dcfd,7ebf9162-05d1-4524-8c8b-19b6256396e0
f35b208b-baa9-45c5-b06d-26cef090dcfd,888cc60b-bae0-4eae-b914-58bcafa7f5de
c2027b1d-600c-4499-9c70-edc54b8a0de8,888cc60b-bae0-4eae-b914-58bcafa7f5de
ef5b54e2-c447-4a71-a9a1-6e6051917e56,ea22f89d-1bea-45f7-8516-8bf1c6a6659a
92a50d66-e549-4515-9f19-5c6b8658e132,fd0b4d07-4f4e-4303-853f-08e4bd9ddff6
92a50d66-e549-4515-9f19-5c6b8658e132,888cc60b-bae0-4eae-b914-58bcafa7f5de
c2027b1d-600c-4499-9c70-edc54b8a0de8,7e25dd5b-312c-4117-9829-333c3581876e
90537d48-a68e-4f0b-a26e-e000215a3c2a,9319cc72-f898-405d-bdff-1aa17ce01539
92a50d66-e549-4515-9f19-5c6b8658e132,9319cc72-f898-405d-bdff-1aa17ce01539
f35b208b-baa9-45c5-b06d-26cef090dcfd,bb748f46-72f6-4bbf-92be-87ae78f0ffdd
92a50d66-e549-4515-9f19-5c6b8658e132,9e13c21b-234a-4346-bec0-894cd0eae3ad
c2027b1d-600c-4499-9c70-edc54b8a0de8,765b0fa8-e9b2-4dee-85d5-f8fba32f842e
c2027b1d-600c-4499-9c70-edc54b8a0de8,bb748f46-72f6-4bbf-92be-87ae78f0ffdd
92a50d66-e549-4515-9f19-5c6b8658e132,e6b18161-95c4-4224-ab26-cd06cc61a8f8
90537d48-a68e-4f0b-a26e-e000215a3c2a,f5388b8e-0616-4d00-9923-e4e78cbdd941
c2027b1d-600c-4499-9c70-edc54b8a0de8,acd9e6fe-0e3b-4eb1-bec5-78ac90866e0c
92a50d66-e549-4515-9f19-5c6b8658e132,d1dc50e4-5129-41a6-ad71-afd6bb94fa79
90537d48-a68e-4f0b-a26e-e000215a3c2a,a4032723-7d1a-4abc-8fd6-b38b261c99ff
25b91922-c27d-4e32-8862-0555fddd3aa8,a09e29de-3287-46d4-a5cd-3f3d81166839
c2027b1d-600c-4499-9c70-edc54b8a0de8,d4de9db3-6802-4432-aa86-486dedbe69f3
f35b208b-baa9-45c5-b06d-26cef090dcfd,0ca563bd-cb27-4cba-b6f3-5de02e6090a1
90537d48-a68e-4f0b-a26e-e000215a3c2a,bb748f46-72f6-4bbf-92be-87ae78f0ffdd
f35b208b-baa9-45c5-b06d-26cef090dcfd,acd9e6fe-0e3b-4eb1-bec5-78ac90866e0c
90537d48-a68e-4f0b-a26e-e000215a3c2a,9e5b5acf-da76-4b1c-89d9-e3ba1a1f71cc
92a50d66-e549-4515-9f19-5c6b8658e132,bb748f46-72f6-4bbf-92be-87ae78f0ffdd
92a50d66-e549-4515-9f19-5c6b8658e132,fd065026-048a-413d-9839-9a513649ee15
90537d48-a68e-4f0b-a26e-e000215a3c2a,7ebf9162-05d1-4524-8c8b-19b6256396e0
ef5b54e2-c447-4a71-a9a1-6e6051917e56,d1dc50e4-5129-41a6-ad71-afd6bb94fa79
c2027b1d-600c-4499-9c70-edc54b8a0de8,292db9ff-3066-4ee0-ba20-f7d0ef1dd1df
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,9510611b-667b-4ab3-b0a9-b7ac4058b6e1
ef5b54e2-c447-4a71-a9a1-6e6051917e56,016952ce-b0ad-45c1-bdfd-4454af1681d9
c2027b1d-600c-4499-9c70-edc54b8a0de8,47cce516-abac-4ab8-8983-7d37f4002f9a
92a50d66-e549-4515-9f19-5c6b8658e132,ad332cd2-c392-4965-b86d-c43c348de630
92a50d66-e549-4515-9f19-5c6b8658e132,f5388b8e-0616-4d00-9923-e4e78cbdd941
92a50d66-e549-4515-9f19-5c6b8658e132,a4032723-7d1a-4abc-8fd6-b38b261c99ff
92a50d66-e549-4515-9f19-5c6b8658e132,1406a6a2-75f0-4caf-9a94-7e303c86f033
c2027b1d-600c-4499-9c70-edc54b8a0de8,23ee617e-27ae-4d9a-bdb5-f73dc724f843
92a50d66-e549-4515-9f19-5c6b8658e132,f6b6464f-5a01-4be4-b867-7eae5591810f
92a50d66-e549-4515-9f19-5c6b8658e132,dc9549e4-a405-4868-a455-33f8c2c243fd
92a50d66-e549-4515-9f19-5c6b8658e132,59d48750-c21f-40c2-8ace-1bb08a8aa095
92a50d66-e549-4515-9f19-5c6b8658e132,158d9733-37c5-4c13-acde-5be4955ffb1c
92a50d66-e549-4515-9f19-5c6b8658e132,0ca563bd-cb27-4cba-b6f3-5de02e6090a1
ef5b54e2-c447-4a71-a9a1-6e6051917e56,16a968f1-bfac-45f0-8afd-93df23180c2e
92a50d66-e549-4515-9f19-5c6b8658e132,a359a028-521b-4655-ba12-9be8cc5b278e
c2027b1d-600c-4499-9c70-edc54b8a0de8,fd0b4d07-4f4e-4303-853f-08e4bd9ddff6
c2027b1d-600c-4499-9c70-edc54b8a0de8,50d4ec43-4e66-48ff-9149-d6678243815c
3752a773-dfa2-469f-b639-c3f02337739e,05acab31-491b-498d-a7f6-7408baa417e6
3752a773-dfa2-469f-b639-c3f02337739e,a09e29de-3287-46d4-a5cd-3f3d81166839
3752a773-dfa2-469f-b639-c3f02337739e,939f2e49-9a8a-487f-b048-7d9a5729a705
3752a773-dfa2-469f-b639-c3f02337739e,fd441ebb-4d3f-4539-b247-65d457dc6e02
3752a773-dfa2-469f-b639-c3f02337739e,d1dc50e4-5129-41a6-ad71-afd6bb94fa79
3752a773-dfa2-469f-b639-c3f02337739e,d4de9db3-6802-4432-aa86-486dedbe69f3
3752a773-dfa2-469f-b639-c3f02337739e,7ebf9162-05d1-4524-8c8b-19b6256396e0
3752a773-dfa2-469f-b639-c3f02337739e,dc9549e4-a405-4868-a455-33f8c2c243fd
3752a773-dfa2-469f-b639-c3f02337739e,bdd4a700-d0da-48a7-9a9b-752813bcc718
3752a773-dfa2-469f-b639-c3f02337739e,cfb3469f-64d9-488f-80f1-a0cf0fef7bbd
3752a773-dfa2-469f-b639-c3f02337739e,86683e7d-46ee-47fd-9780-6d999e75a091
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,7ebf9162-05d1-4524-8c8b-19b6256396e0
3752a773-dfa2-469f-b639-c3f02337739e,9912856d-f2f4-47a6-a161-04aea10240e8
3752a773-dfa2-469f-b639-c3f02337739e,ba032282-54a4-42f5-a257-f5afbcf8025f
3752a773-dfa2-469f-b639-c3f02337739e,09b87a5e-b956-440b-87d1-f00a96f07cb1
ef5b54e2-c447-4a71-a9a1-6e6051917e56,dae1da46-3d47-4f5b-87ce-04e32c26817c
ef5b54e2-c447-4a71-a9a1-6e6051917e56,1be6f6ab-6e41-455e-b12a-c306c3a1efac
ef5b54e2-c447-4a71-a9a1-6e6051917e56,dc9549e4-a405-4868-a455-33f8c2c243fd
ef5b54e2-c447-4a71-a9a1-6e6051917e56,fd065026-048a-413d-9839-9a513649ee15
ef5b54e2-c447-4a71-a9a1-6e6051917e56,9e5b5acf-da76-4b1c-89d9-e3ba1a1f71cc
ef5b54e2-c447-4a71-a9a1-6e6051917e56,a19bd6c2-ddfa-43cc-94a8-7271fc4102b0
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,ba032282-54a4-42f5-a257-f5afbcf8025f
ef5b54e2-c447-4a71-a9a1-6e6051917e56,a0bfae8e-fd76-44a2-ad51-8f1feb8f6296
ef5b54e2-c447-4a71-a9a1-6e6051917e56,d38070ab-3ab4-46c0-80f8-11f176f49a87
ef5b54e2-c447-4a71-a9a1-6e6051917e56,939f2e49-9a8a-487f-b048-7d9a5729a705
ef5b54e2-c447-4a71-a9a1-6e6051917e56,a4032723-7d1a-4abc-8fd6-b38b261c99ff
ef5b54e2-c447-4a71-a9a1-6e6051917e56,9477e726-e28e-4e1c-926c-226e20425bae
ef5b54e2-c447-4a71-a9a1-6e6051917e56,cfb3469f-64d9-488f-80f1-a0cf0fef7bbd
03a12f40-8abd-4620-a815-2fcccf8dc090,292db9ff-3066-4ee0-ba20-f7d0ef1dd1df
03a12f40-8abd-4620-a815-2fcccf8dc090,a4fdc120-c105-4166-99e2-cc4a55511ead
03a12f40-8abd-4620-a815-2fcccf8dc090,f1315cca-385f-413d-b968-48f45cb2f2fd
03a12f40-8abd-4620-a815-2fcccf8dc090,bdd4a700-d0da-48a7-9a9b-752813bcc718
03a12f40-8abd-4620-a815-2fcccf8dc090,0af9a08c-10f2-45f7-bd50-fecc6c9634d9
03a12f40-8abd-4620-a815-2fcccf8dc090,1be6f6ab-6e41-455e-b12a-c306c3a1efac
03a12f40-8abd-4620-a815-2fcccf8dc090,e0103978-a5f2-4c68-9186-b5fdb7195872
03a12f40-8abd-4620-a815-2fcccf8dc090,9615514c-33a1-49f3-8b4b-566b44335744
03a12f40-8abd-4620-a815-2fcccf8dc090,9e13c21b-234a-4346-bec0-894cd0eae3ad
03a12f40-8abd-4620-a815-2fcccf8dc090,dfc79246-fb75-4cfe-a627-9c612ba351a0
03a12f40-8abd-4620-a815-2fcccf8dc090,47cce516-abac-4ab8-8983-7d37f4002f9a
03a12f40-8abd-4620-a815-2fcccf8dc090,a19bd6c2-ddfa-43cc-94a8-7271fc4102b0
03a12f40-8abd-4620-a815-2fcccf8dc090,dae1da46-3d47-4f5b-87ce-04e32c26817c
03a12f40-8abd-4620-a815-2fcccf8dc090,a0bfae8e-fd76-44a2-ad51-8f1feb8f6296
03a12f40-8abd-4620-a815-2fcccf8dc090,9b529abf-239c-4f04-9414-c38bfafcf788
c0049763-a6a3-4a81-a836-92b4f412d39a,fd065026-048a-413d-9839-9a513649ee15
c0049763-a6a3-4a81-a836-92b4f412d39a,814502dc-e72f-4b75-ad8e-93f9f0b0f971
c0049763-a6a3-4a81-a836-92b4f412d39a,158d9733-37c5-4c13-acde-5be4955ffb1c
c0049763-a6a3-4a81-a836-92b4f412d39a,9bce4476-a1fc-4bc5-8100-62d1dbfa22be
c0049763-a6a3-4a81-a836-92b4f412d39a,9477e726-e28e-4e1c-926c-226e20425bae
c0049763-a6a3-4a81-a836-92b4f412d39a,a4032723-7d1a-4abc-8fd6-b38b261c99ff
c0049763-a6a3-4a81-a836-92b4f412d39a,bdd4a700-d0da-48a7-9a9b-752813bcc718
c0049763-a6a3-4a81-a836-92b4f412d39a,fd441ebb-4d3f-4539-b247-65d457dc6e02
c0049763-a6a3-4a81-a836-92b4f412d39a,888cc60b-bae0-4eae-b914-58bcafa7f5de
c0049763-a6a3-4a81-a836-92b4f412d39a,f8df34cf-a98c-4f56-a6e8-dbcafbf86e44
c0049763-a6a3-4a81-a836-92b4f412d39a,fd0b4d07-4f4e-4303-853f-08e4bd9ddff6
c0049763-a6a3-4a81-a836-92b4f412d39a,47cce516-abac-4ab8-8983-7d37f4002f9a
c0049763-a6a3-4a81-a836-92b4f412d39a,016952ce-b0ad-45c1-bdfd-4454af1681d9
f35b208b-baa9-45c5-b06d-26cef090dcfd,0c8e35af-48cf-4ea4-bae5-c1960778adcf
f35b208b-baa9-45c5-b06d-26cef090dcfd,f8df34cf-a98c-4f56-a6e8-dbcafbf86e44
f35b208b-baa9-45c5-b06d-26cef090dcfd,05acab31-491b-498d-a7f6-7408baa417e6
f35b208b-baa9-45c5-b06d-26cef090dcfd,59974664-312a-4263-a5ac-b30fcd96a543
f35b208b-baa9-45c5-b06d-26cef090dcfd,9319cc72-f898-405d-bdff-1aa17ce01539
f35b208b-baa9-45c5-b06d-26cef090dcfd,50d4ec43-4e66-48ff-9149-d6678243815c
f35b208b-baa9-45c5-b06d-26cef090dcfd,f5388b8e-0616-4d00-9923-e4e78cbdd941
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,1f63e3a7-0491-414c-8fcf-9cb0e1d54993
f35b208b-baa9-45c5-b06d-26cef090dcfd,a0bfae8e-fd76-44a2-ad51-8f1feb8f6296
f35b208b-baa9-45c5-b06d-26cef090dcfd,abefe915-2287-4242-807f-ecfc0009aa58
f35b208b-baa9-45c5-b06d-26cef090dcfd,a4032723-7d1a-4abc-8fd6-b38b261c99ff
f35b208b-baa9-45c5-b06d-26cef090dcfd,fd0b4d07-4f4e-4303-853f-08e4bd9ddff6
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,a11ee639-6667-418d-ba05-ab8126481c50
5490ab92-14eb-40b8-9657-d5cf79f35834,fd441ebb-4d3f-4539-b247-65d457dc6e02
5490ab92-14eb-40b8-9657-d5cf79f35834,939f2e49-9a8a-487f-b048-7d9a5729a705
5490ab92-14eb-40b8-9657-d5cf79f35834,47cce516-abac-4ab8-8983-7d37f4002f9a
5490ab92-14eb-40b8-9657-d5cf79f35834,4eb32c86-78dc-4de0-8b1b-8ac242af6eee
5490ab92-14eb-40b8-9657-d5cf79f35834,9e13c21b-234a-4346-bec0-894cd0eae3ad
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,86683e7d-46ee-47fd-9780-6d999e75a091
5490ab92-14eb-40b8-9657-d5cf79f35834,a0bfae8e-fd76-44a2-ad51-8f1feb8f6296
5490ab92-14eb-40b8-9657-d5cf79f35834,f1315cca-385f-413d-b968-48f45cb2f2fd
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,9e5b5acf-da76-4b1c-89d9-e3ba1a1f71cc
5490ab92-14eb-40b8-9657-d5cf79f35834,1be6f6ab-6e41-455e-b12a-c306c3a1efac
5490ab92-14eb-40b8-9657-d5cf79f35834,dae1da46-3d47-4f5b-87ce-04e32c26817c
5490ab92-14eb-40b8-9657-d5cf79f35834,9477e726-e28e-4e1c-926c-226e20425bae
5490ab92-14eb-40b8-9657-d5cf79f35834,09b87a5e-b956-440b-87d1-f00a96f07cb1
5490ab92-14eb-40b8-9657-d5cf79f35834,05acab31-491b-498d-a7f6-7408baa417e6
5490ab92-14eb-40b8-9657-d5cf79f35834,1f63e3a7-0491-414c-8fcf-9cb0e1d54993
3398be8b-6529-497f-807f-9c9c284ae82a,fd0b4d07-4f4e-4303-853f-08e4bd9ddff6
3398be8b-6529-497f-807f-9c9c284ae82a,dfc79246-fb75-4cfe-a627-9c612ba351a0
3398be8b-6529-497f-807f-9c9c284ae82a,9319cc72-f898-405d-bdff-1aa17ce01539
3398be8b-6529-497f-807f-9c9c284ae82a,a09e29de-3287-46d4-a5cd-3f3d81166839
3398be8b-6529-497f-807f-9c9c284ae82a,ab9ae79b-2c99-45cd-93f1-3872069288b6
3398be8b-6529-497f-807f-9c9c284ae82a,207dbbd1-2229-4893-ac7c-49e75abb3507
3398be8b-6529-497f-807f-9c9c284ae82a,bff809ff-72b4-4af1-8faf-68b455fb0d22
3398be8b-6529-497f-807f-9c9c284ae82a,1406a6a2-75f0-4caf-9a94-7e303c86f033
3398be8b-6529-497f-807f-9c9c284ae82a,016952ce-b0ad-45c1-bdfd-4454af1681d9
3398be8b-6529-497f-807f-9c9c284ae82a,09b87a5e-b956-440b-87d1-f00a96f07cb1
3398be8b-6529-497f-807f-9c9c284ae82a,0c8e35af-48cf-4ea4-bae5-c1960778adcf
3398be8b-6529-497f-807f-9c9c284ae82a,d1dc50e4-5129-41a6-ad71-afd6bb94fa79
3398be8b-6529-497f-807f-9c9c284ae82a,6a08439d-8df3-41aa-94e0-8a4720acea24
3398be8b-6529-497f-807f-9c9c284ae82a,a4032723-7d1a-4abc-8fd6-b38b261c99ff
3398be8b-6529-497f-807f-9c9c284ae82a,7b1f51e4-1099-4d53-965c-635fb2149e96
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,888cc60b-bae0-4eae-b914-58bcafa7f5de
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,6a08439d-8df3-41aa-94e0-8a4720acea24
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,16a968f1-bfac-45f0-8afd-93df23180c2e
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,2521b980-3a9b-467f-8ecb-0c31a05453e4
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,acd9e6fe-0e3b-4eb1-bec5-78ac90866e0c
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,f5388b8e-0616-4d00-9923-e4e78cbdd941
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,9b529abf-239c-4f04-9414-c38bfafcf788
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,9615514c-33a1-49f3-8b4b-566b44335744
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,fd065026-048a-413d-9839-9a513649ee15
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,0af9a08c-10f2-45f7-bd50-fecc6c9634d9
29188ab2-2bcf-4b62-b57b-31df26397e3b,9e13c21b-234a-4346-bec0-894cd0eae3ad
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,bff809ff-72b4-4af1-8faf-68b455fb0d22
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,105974d1-19f1-4883-b607-5d83e02f2572
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,f941ae2e-dd2a-4bc6-976b-2ac03bf14a15
5cf7fe1b-ef14-4bbd-a115-92129a9bf3e2,f6b6464f-5a01-4be4-b867-7eae5591810f
c4122729-6e52-4949-82d9-73ca0ef8f3bb,292db9ff-3066-4ee0-ba20-f7d0ef1dd1df
c4122729-6e52-4949-82d9-73ca0ef8f3bb,d38070ab-3ab4-46c0-80f8-11f176f49a87
c4122729-6e52-4949-82d9-73ca0ef8f3bb,4eb32c86-78dc-4de0-8b1b-8ac242af6eee
c4122729-6e52-4949-82d9-73ca0ef8f3bb,e6b18161-95c4-4224-ab26-cd06cc61a8f8
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,bdd4a700-d0da-48a7-9a9b-752813bcc718
c4122729-6e52-4949-82d9-73ca0ef8f3bb,ea22f89d-1bea-45f7-8516-8bf1c6a6659a
c4122729-6e52-4949-82d9-73ca0ef8f3bb,9477e726-e28e-4e1c-926c-226e20425bae
c4122729-6e52-4949-82d9-73ca0ef8f3bb,9319cc72-f898-405d-bdff-1aa17ce01539
c4122729-6e52-4949-82d9-73ca0ef8f3bb,dae1da46-3d47-4f5b-87ce-04e32c26817c
c4122729-6e52-4949-82d9-73ca0ef8f3bb,1be6f6ab-6e41-455e-b12a-c306c3a1efac
c4122729-6e52-4949-82d9-73ca0ef8f3bb,fd065026-048a-413d-9839-9a513649ee15
c4122729-6e52-4949-82d9-73ca0ef8f3bb,888cc60b-bae0-4eae-b914-58bcafa7f5de
c4122729-6e52-4949-82d9-73ca0ef8f3bb,016952ce-b0ad-45c1-bdfd-4454af1681d9
c4122729-6e52-4949-82d9-73ca0ef8f3bb,9e13c21b-234a-4346-bec0-894cd0eae3ad
c4122729-6e52-4949-82d9-73ca0ef8f3bb,7fb1da9d-f787-475c-a5f9-ccc36bc728d5
eb29211e-4951-40ea-b9ab-687b4132819d,94ac0a07-1ff5-4a55-bb38-80f4b3d915f5
